year,decade,unique_words,density,unique_words_raw,density_raw,nouns,verbs,adjectives,syllables,most_used_term,most_used_freq,curses,total_curses,reading_score,sentiment,charted
2005,2000,69,144,109,324,68,62,16,124,see,7,0,0,5.16604938272,-0.4404,1
2005,2000,250,431,320,913,181,184,95,397,gone,31,1,2,17.0909967141,0.993,0
2005,2000,53,63,90,149,32,26,11,108,time,4,1,1,5.69302013423,-0.9595,0
2005,2000,38,144,69,267,84,70,10,72,michael,30,0,0,2.66202247191,0.2263,0
2005,2000,63,216,94,402,95,85,18,103,la,48,0,0,5.23338308458,-0.9678,1
2005,2000,55,108,89,269,45,75,14,97,heart,11,0,0,3.73501858736,0.9661,1
2005,2000,129,290,171,559,183,95,35,201,lil,28,1,14,9.18293381038,0.2732,1
2005,2000,45,56,84,135,28,28,7,92,know,5,0,0,4.79148148148,-0.8359,0
2005,2000,44,99,78,245,27,60,14,83,could,8,0,0,3.08755102041,-0.8004,0
2005,2000,49,114,77,216,46,68,8,84,gonna,13,0,0,2.89888888889,0.91,0
2005,2000,57,102,93,237,52,62,17,100,whi,7,1,2,3.67890295359,0.959,0
2005,2000,29,76,52,168,20,36,16,55,get,6,0,0,1.3930952381,0.8126,0
2005,2000,129,249,194,638,107,128,44,228,father,11,0,0,10.7169278997,0.995,0
2005,2000,51,81,82,161,48,31,20,91,time,12,0,0,4.19956521739,-0.4404,0
2005,2000,115,263,169,600,132,142,34,203,go,13,1,2,10.1023333333,0.9578,1
2005,2000,66,142,96,284,70,51,27,116,everi,6,0,0,4.68971830986,0.9524,0
2005,2000,88,116,126,270,65,68,15,139,got,5,1,1,5.55481481481,-0.9902,0
2005,2000,27,133,53,288,21,119,7,60,love,28,0,0,2.32833333333,0.9992,0
2005,2000,30,79,53,185,36,65,6,65,need,11,0,0,2.06594594595,0.3425,0
2005,2000,117,268,164,560,163,95,35,194,girl,10,1,13,9.41785714286,0.34,1
2005,2000,58,75,92,204,30,59,8,96,got,4,0,0,3.86294117647,0.9709,0
2005,2000,35,42,62,90,28,18,1,67,life,3,1,1,4.75444444444,-0.0772,0
2005,2000,14,44,35,109,31,26,2,39,rain,8,0,0,0.582018348624,-0.6808,0
2005,2000,165,214,221,442,111,72,37,267,back,6,1,3,10.1180542986,0.8316,0
2005,2000,27,60,30,72,38,8,14,40,que,4,0,0,3.30555555556,0.0,0
2005,2000,27,58,53,127,34,20,11,62,prais,8,0,0,2.51062992126,0.9855,0
2005,2000,26,66,43,148,22,36,6,39,stand,10,0,0,0.249459459459,-0.8384,0
2005,2000,47,82,83,225,37,28,13,83,way,7,0,0,3.05288888889,0.9136,0
2005,2000,39,85,62,212,50,35,7,69,know,15,1,1,2.15056603774,0.9325,0
2005,2000,61,125,96,276,69,61,15,106,sun,7,0,0,4.01188405797,-0.8126,0
2005,2000,117,282,167,619,119,128,48,194,bout,19,1,9,9.80822294023,-0.9843,1
2005,2000,26,69,43,206,29,47,10,46,mind,16,0,0,0.944951456311,-0.5859,0
2005,2000,66,157,92,292,126,33,11,104,turn,32,1,20,4.07273972603,-0.9976,0
2005,2000,163,280,214,635,158,118,69,271,black,12,1,1,11.5359055118,0.9287,0
2005,2000,126,312,177,716,136,169,39,201,hold,19,1,1,11.3725698324,0.9386,1
2005,2000,112,270,165,680,132,189,26,188,show,13,0,0,10.9323529412,0.9976,1
2005,2000,59,234,64,247,139,18,47,85,que,24,0,0,5.88072874494,-0.9891,0
2005,2000,63,112,101,274,66,35,19,112,face,9,0,0,4.30335766423,-0.9607,0
2005,2000,125,288,174,688,148,148,62,195,want,20,0,0,11.0144767442,0.9971,1
2005,2000,10,56,16,94,11,45,1,15,broke,26,1,1,-2.1470212766,-0.9966,0
2005,2000,50,112,85,259,47,53,38,89,get,16,0,0,3.14482625483,0.9981,0
2005,2000,36,75,40,84,51,4,24,50,não,9,0,0,5.07380952381,0.0,0
2005,2000,85,201,125,443,126,84,18,147,step,15,0,0,6.90557562077,0.9898,1
2005,2000,28,81,49,160,40,58,3,51,lot,12,0,0,1.29125,0.9858,0
2005,2000,70,91,113,220,51,36,10,122,light,4,0,0,5.24363636364,0.6369,0
2005,2000,78,136,121,313,47,62,17,140,know,9,0,0,5.53795527157,0.9544,0
2005,2000,95,256,147,609,146,167,45,166,lone,56,0,0,9.32642036125,-0.9984,1
2005,2000,75,219,114,468,104,98,22,125,go,26,1,3,6.53170940171,0.9349,0
2005,2000,28,51,48,92,13,26,13,48,like,6,0,0,2.12652173913,-0.9081,0
2005,2000,42,93,66,244,32,59,23,79,ugli,9,1,1,2.91049180328,-0.9918,0
2005,2000,55,165,85,302,75,55,19,96,mind,21,0,0,4.01099337748,-0.1779,0
2005,2000,74,139,113,330,78,63,35,128,world,10,1,1,5.22696969697,0.922,0
2005,2000,36,38,56,69,30,9,4,73,world,2,1,2,8.06405797101,-0.9493,0
2005,2000,32,135,45,216,54,80,28,63,new,22,0,0,1.75166666667,0.967,0
2005,2000,53,91,82,180,35,52,10,95,hey,16,1,1,4.14777777778,-0.7717,0
2005,2000,76,111,118,252,60,53,17,132,im,8,0,0,5.27095238095,0.9169,1
2005,2000,51,116,83,274,76,70,6,94,wanna,12,0,0,3.52817518248,0.9825,1
2005,2000,42,80,71,166,52,31,4,73,oh,6,0,0,2.71915662651,0.9845,0
2005,2000,45,83,76,217,42,52,15,90,rescu,6,0,0,3.20400921659,-0.9612,0
2005,2000,32,35,58,79,13,12,6,70,look,2,0,0,6.03569620253,-0.8555,0
2005,2000,34,79,66,238,22,65,4,66,go,8,0,0,1.97226890756,0.9758,0
2005,2000,80,125,121,281,62,44,20,137,love,8,0,0,5.62302491103,0.9413,0
2005,2000,75,111,113,212,56,45,11,124,hey,16,0,0,5.21188679245,-0.886,0
2005,2000,60,235,91,478,107,92,16,92,sun,20,0,0,5.65112970711,0.8741,0
2005,2000,46,121,69,185,73,24,19,83,jack,30,1,4,3.21405405405,-0.5574,0
2005,2000,87,208,131,449,65,137,33,144,gone,38,1,1,6.77440979955,0.9765,0
2005,2000,54,115,96,245,55,45,10,103,mayb,13,0,0,4.05081632653,0.9837,0
2005,2000,160,297,204,542,169,109,36,249,one,12,1,1,10.3610332103,0.9915,1
2005,2000,63,152,99,325,44,74,34,113,left,10,1,2,4.75276923077,-0.9979,0
2005,2000,212,364,280,838,189,168,46,336,daddi,17,1,2,15.1312649165,0.9545,1
2005,2000,101,150,157,369,58,105,37,180,good,11,1,1,7.18609756098,0.9939,1
2005,2000,211,389,277,921,211,167,53,338,world,16,1,7,16.6805103149,0.9956,1
2005,2000,59,132,101,397,65,106,15,106,wanna,13,0,0,4.97062972292,0.9732,1
2005,2000,47,82,73,177,29,50,19,81,even,6,0,0,2.93,0.2023,1
2005,2000,91,177,139,349,93,64,26,164,today,9,1,2,6.58498567335,0.7906,0
2005,2000,61,159,93,320,91,31,35,100,town,14,1,3,4.3375,0.9764,0
2005,2000,31,62,47,139,32,12,16,50,rock,6,0,0,0.994604316547,-0.5423,0
2005,2000,50,140,66,244,96,18,16,80,dream,14,0,0,2.95885245902,0.9744,0
2005,2000,44,94,87,297,48,87,8,91,woman,24,0,0,3.48548821549,-0.9765,0
2005,2000,64,200,68,227,143,14,34,88,que,25,0,0,3.27444933921,0.7351,0
2005,2000,25,74,51,164,34,44,17,51,get,9,0,0,1.19951219512,0.9246,0
2005,2000,53,136,82,304,87,65,18,93,babi,21,0,0,3.86986842105,0.9538,0
2005,2000,94,226,145,535,86,163,36,160,still,14,0,0,8.07897196262,0.9469,0
2005,2000,72,183,114,446,66,99,46,123,back,13,0,0,6.24426008969,0.9916,0
2005,2000,25,42,49,110,14,25,11,51,love,8,0,0,1.83090909091,0.9931,0
2005,2000,14,148,16,156,94,3,51,22,du,26,0,0,3.6791025641,-0.9975,0
2005,2000,100,226,145,482,117,108,34,170,let,25,1,15,7.93182572614,-0.984,0
2005,2000,124,242,180,552,123,130,37,213,still,12,1,13,9.49326086957,0.9403,1
2005,2000,66,159,68,162,98,6,35,96,le,17,0,0,22.4625925926,0.3182,0
2005,2000,30,45,53,91,18,17,11,58,love,4,0,0,3.49087912088,0.9758,0
2005,2000,66,208,101,349,81,39,104,104,ha,27,1,3,4.55633237822,-0.9698,0
2005,2000,5,66,5,66,42,1,23,7,light,23,0,0,-3.16848484848,-0.296,0
2005,2000,54,159,84,413,49,62,19,91,ca,50,0,0,4.81,0.9797,0
2005,2000,136,391,186,824,167,212,44,224,get,21,1,25,13.6077669903,-0.9644,1
2005,2000,59,83,100,181,30,41,13,103,would,3,1,1,4.63491712707,0.7455,0
2005,2000,55,159,89,380,72,104,39,96,heart,11,1,1,4.80105263158,0.128,1
2005,2000,59,157,93,286,70,58,29,101,mississippi,11,0,0,4.03713286713,0.9723,1
2005,2000,51,163,78,374,35,131,46,85,want,34,0,0,4.11181818182,0.9944,1
2005,2000,95,274,104,300,168,19,74,153,ich,23,0,0,6.278,-0.743,0
2005,2000,45,89,82,263,43,89,12,86,make,9,0,0,3.33855513308,-0.9118,0
2005,2000,43,78,76,193,41,28,18,78,cool,9,0,0,2.6889119171,0.9868,0
2005,2000,106,356,145,569,212,88,32,172,go,22,1,7,8.89695957821,0.8779,1
2005,2000,32,75,57,155,37,23,14,63,merri,9,0,0,1.93612903226,0.9584,0
2005,2000,81,208,124,512,84,179,24,139,truth,25,0,0,7.363515625,-0.821,1
2005,2000,47,95,81,245,36,43,16,89,would,9,0,0,3.37653061224,0.9509,0
2005,2000,102,309,137,525,148,62,46,168,di,27,0,0,8.326,0.9933,1
2005,2000,85,248,90,303,136,20,51,113,que,18,0,0,4.66066006601,0.9571,1
2005,2000,67,102,111,224,31,51,18,121,time,7,0,0,5.07410714286,0.1779,0
2005,2000,44,130,79,300,39,72,17,84,could,12,0,0,3.564,0.9812,0
2005,2000,89,218,132,527,101,150,25,150,amor,17,1,1,7.90863377609,0.9995,1
2005,2000,82,213,88,254,135,26,46,120,que,21,0,0,4.66480314961,-0.296,0
2005,2000,32,61,55,128,23,33,7,62,live,5,0,0,2.465625,-0.128,0
2005,2000,71,263,110,528,123,165,17,125,love,54,1,1,7.34356060606,0.9998,1
2005,2000,134,303,184,663,121,79,91,226,tongu,25,1,4,11.3023227753,0.9994,1
2005,2000,84,239,88,245,163,17,42,122,tu,16,0,0,16.2109183673,0.0,0
2005,2000,35,74,58,170,31,21,23,65,like,6,0,0,2.04176470588,0.9666,0
2005,2000,43,131,69,309,67,60,22,75,everyth,9,1,1,3.1240776699,-0.9851,0
2005,2000,52,60,81,129,32,22,13,89,love,2,0,0,4.89108527132,0.9652,0
2005,2000,107,264,151,469,140,94,37,184,beat,21,1,51,8.00942430704,-0.9973,1
2005,2000,36,42,62,93,25,14,1,68,take,2,0,0,4.59795698925,-0.8519,0
2005,2000,90,277,135,588,151,144,30,151,shake,58,0,0,8.75027210884,0.9825,1
2005,2000,28,107,52,163,70,33,8,57,da,27,0,0,1.6563803681,0.975,0
2005,2000,69,147,76,193,94,20,53,111,não,12,0,0,4.70652849741,0.0,0
2005,2000,175,393,235,827,202,174,42,286,girl,62,1,25,14.4807738815,-0.8934,1
2005,2000,36,43,69,107,18,23,9,73,oh,3,0,0,4.41046728972,0.9325,0
2005,2000,71,171,109,407,69,149,13,117,caught,21,0,0,5.60213759214,0.9753,1
2005,2000,49,107,82,276,46,39,24,98,believ,11,0,0,3.66985507246,0.9501,0
2005,2000,41,94,45,113,61,8,21,59,que,7,0,0,2.89053563111,0.0,0
2005,2000,64,84,99,185,29,39,20,106,want,11,0,0,4.68108108108,0.5423,0
2005,2000,40,60,74,163,21,40,18,80,could,3,0,0,3.32141104294,0.9001,0
2005,2000,40,108,43,116,71,7,21,51,mi,10,0,0,5.25293103448,0.9682,0
2005,2000,40,44,66,102,22,17,6,71,ca,2,0,0,4.5737254902,0.9201,0
2005,2000,155,258,211,556,136,98,33,243,man,9,1,8,10.0971942446,0.9337,0
2005,2000,227,418,287,872,208,208,69,364,get,12,1,10,16.1056880734,-0.5271,1
2005,2000,82,209,120,402,118,75,28,140,shake,48,1,3,6.31945273632,0.9828,1
2005,2000,62,84,94,184,35,39,13,97,never,6,0,0,4.14065217391,0.6343,0
2005,2000,26,48,53,132,19,38,14,53,eye,5,0,0,1.48787878788,0.5994,0
2005,2000,51,198,87,511,85,129,41,98,shit,38,1,38,6.42301369863,-0.999,1
2005,2000,55,84,93,211,28,63,28,98,know,10,0,0,3.79056872038,0.9878,1
2005,2000,128,214,179,492,115,121,23,211,gonna,12,1,4,8.83056910569,-0.9853,0
2005,2000,50,117,90,297,66,63,29,106,kiss,6,0,0,4.08144781145,-0.9694,1
2005,2000,190,313,244,597,164,114,42,299,like,11,1,15,11.6298827471,-0.7646,1
2005,2000,66,170,88,309,82,46,22,101,oh,16,1,2,4.1169579288,-0.5423,0
2005,2000,74,190,108,424,66,120,14,115,back,18,0,0,5.80047169811,-0.9742,0
2005,2000,41,95,61,160,48,23,22,67,take,7,0,0,2.47125,-0.802,0
2005,2000,69,144,109,324,68,62,16,124,see,7,0,0,5.16604938272,-0.0413,0
2005,2000,28,51,50,151,23,32,6,53,like,4,0,0,1.2817218543,0.959,0
2005,2000,145,194,207,441,100,71,33,242,world,5,1,1,9.46528344671,0.9287,0
2005,2000,72,106,102,227,61,44,13,119,live,5,0,0,4.8859030837,-0.6664,1
2006,2000,53,81,83,171,44,43,8,85,light,4,0,0,3.39549707602,0.5719,0
2006,2000,47,66,79,135,42,22,9,93,beat,5,1,4,4.87888888889,-0.9568,0
2006,2000,179,437,245,896,275,111,43,310,catch,41,1,11,15.6525892857,-0.91,1
2006,2000,41,54,71,136,25,29,7,74,rememb,4,0,0,3.17058823529,-0.3818,0
2006,2000,42,46,62,112,25,27,7,75,need,3,0,0,4.26178571429,-0.2263,0
2006,2000,98,245,151,563,126,143,22,163,know,9,0,0,8.7463410302,0.9957,1
2006,2000,81,124,123,300,65,66,20,138,kill,9,1,4,5.688,-0.9885,0
2006,2000,53,135,87,283,74,44,28,92,make,7,0,0,3.70604240283,0.9015,1
2006,2000,48,131,77,260,53,56,30,82,time,11,0,0,3.20153846154,0.8477,1
2006,2000,23,43,43,108,15,26,6,41,see,4,0,0,0.83962962963,-0.8519,0
2006,2000,126,360,178,716,143,143,62,215,eh,24,1,6,11.6032960894,0.9153,1
2006,2000,103,268,151,556,146,69,31,174,smack,32,1,1,8.6328057554,-0.3182,1
2006,2000,57,105,98,310,34,86,18,104,kill,8,0,0,4.21870967742,-0.9761,0
2006,2000,46,82,69,134,48,13,17,87,crystal,7,0,0,4.41119402985,-0.9081,0
2006,2000,53,86,94,212,38,72,14,98,crazi,9,0,0,3.76471698113,0.9726,1
2006,2000,27,156,42,227,99,20,16,49,everyth,27,0,0,1.24713656388,-0.9992,0
2006,2000,47,98,80,225,67,35,16,92,heart,5,0,0,3.52488888889,-0.9944,0
2006,2000,20,34,43,90,13,20,2,42,shit,5,1,8,1.47666666667,-0.9764,0
2006,2000,3,3,4,4,3,0,0,7,ist,1,0,0,16.62,0.0,0
2006,2000,24,36,37,73,19,6,6,45,wo,6,0,0,2.85397260274,-0.765,0
2006,2000,50,117,83,216,65,37,24,98,heart,21,1,2,3.6637037037,0.6249,0
2006,2000,52,172,58,188,118,10,36,72,que,18,0,0,3.51164893617,0.0,0
2006,2000,48,82,71,138,33,32,13,80,never,6,0,0,3.59057971014,-0.8817,0
2006,2000,31,46,52,108,22,24,4,54,let,6,0,0,2.26,0.9821,0
2006,2000,94,111,111,206,73,15,15,133,dark,3,1,2,5.92844660194,-0.9001,0
2006,2000,49,79,80,147,35,27,13,93,get,4,0,0,4.60530612245,0.9652,0
2006,2000,39,129,65,307,71,22,17,66,danc,40,0,0,2.79680781759,0.9803,0
2006,2000,51,115,69,213,74,15,13,82,time,8,0,0,2.85272300469,-0.9821,0
2006,2000,6,26,11,40,29,1,1,11,je,15,0,0,-1.23071428571,0.0,0
2006,2000,122,308,169,649,184,145,33,207,ya,23,1,8,10.6536363636,-0.765,1
2006,2000,115,344,161,756,163,169,78,190,uh,36,1,12,11.8056084656,-0.9764,1
2006,2000,80,121,130,318,45,82,19,137,know,6,0,0,5.34364779874,0.7074,0
2006,2000,36,85,49,139,42,15,15,63,empti,4,0,0,2.09820143885,-0.987,0
2006,2000,67,101,105,208,49,48,17,120,know,3,0,0,5.11769230769,0.9399,0
2006,2000,60,114,93,250,65,39,13,93,els,8,1,1,3.4796,-0.891,0
2006,2000,35,60,38,78,36,1,16,45,que,9,0,0,2.90769230769,0.0,0
2006,2000,46,132,78,276,69,31,34,87,true,24,0,0,3.19956521739,0.9963,0
2006,2000,151,203,203,424,110,92,30,255,get,9,1,4,9.69669811321,-0.9761,0
2006,2000,53,108,91,320,57,99,6,95,breakin,9,0,0,4.153125,0.8126,0
2006,2000,40,78,75,183,27,42,23,82,ca,10,0,0,3.20743169399,0.9902,0
2006,2000,71,195,106,399,69,132,39,119,bad,20,1,3,5.33929824561,-0.9887,0
2006,2000,36,87,59,186,40,37,9,66,eye,16,0,0,2.10709677419,-0.8316,0
2006,2000,148,220,194,452,116,64,33,224,night,9,1,1,8.83778761062,-0.7184,0
2006,2000,15,57,26,117,28,21,8,28,life,9,0,0,-0.816068376068,0.0,0
2006,2000,39,60,49,73,40,4,10,57,tu,9,0,0,5.81369863014,-0.0516,0
2006,2000,25,43,45,115,28,19,5,45,fall,7,0,0,0.977391304348,0.6705,0
2006,2000,20,63,31,94,18,28,13,31,king,12,0,0,-0.138510638298,0.8074,0
2006,2000,184,352,258,863,183,173,97,303,time,16,1,3,15.3229895713,0.9852,0
2006,2000,49,68,80,162,22,39,15,100,see,4,0,0,4.81395061728,-0.0258,0
2006,2000,2,2,2,2,1,0,0,5,ser,1,0,0,23.91,0.0,0
2006,2000,44,88,74,219,28,84,18,84,know,10,0,0,2.83602739726,-0.8316,0
2006,2000,58,111,100,337,55,78,14,109,voic,16,0,0,4.46661721068,0.9509,0
2006,2000,20,34,42,82,22,23,3,40,tonight,5,0,0,1.72609756098,0.8402,0
2006,2000,40,62,77,165,27,35,16,81,alon,7,0,0,3.32272727273,0.9764,0
2006,2000,38,104,62,200,61,41,9,66,burn,12,0,0,2.204,-0.25,0
2006,2000,23,55,43,118,28,34,14,45,mani,8,0,0,0.86,-0.7717,0
2006,2000,68,128,116,298,71,49,17,134,mine,6,0,0,5.17604026846,0.4588,0
2006,2000,67,124,98,224,57,48,21,114,2x,7,1,4,4.70535714286,-0.9584,0
2006,2000,60,104,101,252,45,76,27,106,day,12,0,0,4.05349206349,0.7096,0
2006,2000,62,165,87,301,73,48,22,101,place,8,0,0,4.21946843854,0.9633,0
2006,2000,45,77,87,211,29,58,9,92,lay,8,0,0,3.45502369668,0.0516,0
2006,2000,89,148,136,356,85,49,18,160,go,11,1,2,6.34337078652,0.9952,0
2006,2000,47,97,80,202,52,31,11,91,crack,15,0,0,3.62584158416,0.9805,0
2006,2000,105,349,144,703,205,142,46,178,chain,48,0,0,11.0477667141,-0.747,1
2006,2000,78,228,120,474,124,98,23,131,go,26,1,4,6.6411814346,0.8176,1
2006,2000,55,77,92,157,34,44,9,106,never,3,0,0,5.10687898089,-0.9477,0
2006,2000,21,29,42,95,8,28,3,47,come,7,0,0,1.80789473684,0.1012,0
2006,2000,91,147,128,295,75,49,27,155,problem,5,1,2,6.07,-0.8933,0
2006,2000,7,20,14,53,17,14,4,18,ta,5,0,0,-0.802452830189,0.0,0
2006,2000,45,122,75,304,58,71,7,87,ca,10,0,0,3.63697368421,-0.9801,0
2006,2000,96,291,105,322,187,35,67,153,du,35,1,1,6.25683229814,-0.9923,0
2006,2000,66,183,102,480,60,101,36,107,littl,21,0,0,6.40041666667,0.9831,1
2006,2000,104,148,146,339,80,54,30,170,like,6,0,0,6.56740412979,0.9001,0
2006,2000,51,56,75,114,30,13,15,94,way,2,1,1,6.0898245614,-0.9042,0
2006,2000,17,38,32,108,10,25,13,35,long,8,0,0,0.184074074074,-0.4939,0
2006,2000,39,96,70,279,29,93,9,70,know,26,0,0,2.4405734767,-0.9899,0
2006,2000,14,15,30,39,7,9,2,33,perform,2,0,0,4.78461538462,-0.2732,0
2006,2000,36,53,68,156,18,46,3,69,ca,5,0,0,2.35923076923,0.9062,0
2006,2000,39,97,71,220,46,42,8,74,still,6,0,0,2.66909090909,-0.988,0
2006,2000,54,57,85,126,34,22,8,98,got,2,1,1,5.92777777778,0.7269,0
2006,2000,60,166,99,367,98,53,21,111,woo,26,0,0,4.9989373297,0.9975,1
2006,2000,138,326,190,709,147,158,69,227,uh,27,0,0,11.8379971791,0.9839,1
2006,2000,140,530,193,911,311,144,49,225,boom,48,0,0,14.8743798024,0.9965,1
2006,2000,145,369,196,686,202,151,28,237,come,22,1,13,11.7466763848,-0.9956,0
2006,2000,56,67,83,145,37,19,12,96,citi,4,0,0,4.9524137931,0.2732,0
2006,2000,24,40,47,84,13,15,10,49,back,4,0,0,2.85333333333,0.5859,0
2006,2000,87,239,104,285,114,34,47,128,na,19,0,0,5.16964912281,0.9371,1
2006,2000,42,109,78,240,16,87,42,81,forev,13,0,0,3.0725,-0.9807,0
2006,2000,83,132,118,272,88,42,20,133,california,9,0,0,5.24985294118,0.9796,1
2006,2000,64,102,107,273,38,72,20,120,away,4,0,0,4.66681318681,-0.9136,1
2006,2000,49,121,75,298,74,33,10,80,son,20,1,9,3.0377852349,-0.9909,0
2006,2000,79,224,123,446,128,87,41,135,night,19,0,0,6.56174887892,0.9939,1
2006,2000,18,29,31,79,9,33,5,33,wait,10,0,0,0.509113924051,-0.6908,0
2006,2000,116,253,166,657,140,119,56,198,tryna,27,0,0,10.4461643836,0.7003,1
2006,2000,184,437,246,1018,237,244,56,288,smile,17,1,2,17.2483104126,-0.5267,1
2006,2000,60,173,100,363,74,100,21,100,wit,16,0,0,4.68068870523,0.9923,1
2006,2000,95,302,143,692,152,155,62,158,uh,30,0,0,10.3642196532,0.9935,1
2006,2000,63,237,104,593,86,132,86,108,look,25,0,0,7.86907251265,0.991,1
2006,2000,78,125,82,153,73,8,39,109,que,15,0,0,5.54653594771,-0.5574,0
2006,2000,62,133,98,297,55,50,25,114,feel,16,1,1,4.39929292929,-0.0258,0
2006,2000,55,79,85,183,49,27,9,94,may,6,0,0,3.98120218579,0.9623,0
2006,2000,43,145,70,317,81,78,11,71,hey,11,0,0,2.9029022082,0.9949,0
2006,2000,64,198,103,420,103,75,40,112,girl,27,0,0,5.74666666667,-0.9501,1
2006,2000,110,367,119,388,244,14,91,170,und,24,1,1,6.99010309278,-0.6124,0
2006,2000,55,74,83,154,37,27,12,89,strip,4,0,0,3.95948051948,-0.128,0
2006,2000,62,157,106,341,82,79,21,119,danc,27,0,0,5.15788856305,0.9972,1
2006,2000,74,130,112,253,50,67,7,130,live,10,0,0,5.15324110672,-0.9629,0
2006,2000,8,32,15,58,16,4,8,15,come,4,0,0,-1.75827586207,0.0,0
2006,2000,91,301,129,639,156,108,49,160,oh,18,0,0,9.45461658842,0.9924,1
2006,2000,59,94,94,216,58,49,13,99,keep,5,1,2,3.71833333333,-0.5994,0
2006,2000,41,108,68,226,57,32,12,76,ride,6,1,5,2.66814159292,-0.9818,0
2006,2000,16,35,32,76,15,22,4,32,noth,5,0,0,0.548421052632,-0.8519,0
2006,2000,33,82,61,265,50,51,11,67,girl,15,0,0,2.46339622642,0.6908,0
2006,2000,56,129,98,308,67,65,11,101,get,15,0,0,4.12948051948,-0.6597,0
2006,2000,18,79,30,162,41,33,18,30,heart,12,0,0,-0.284814814815,-0.9578,0
2006,2000,62,157,101,377,62,72,45,110,hard,13,0,0,4.87297082228,0.9904,0
2006,2000,16,21,31,63,9,16,5,32,got,2,0,0,1.57365079365,-0.802,0
2006,2000,66,123,105,322,35,76,26,115,head,12,0,0,4.86428571429,-0.0675,1
2006,2000,45,62,68,121,31,15,16,80,mani,4,0,0,4.55165289256,-0.4035,0
2006,2000,53,96,88,297,50,83,22,96,everi,9,0,0,3.68414141414,0.8779,1
2006,2000,25,53,44,142,13,32,5,53,would,12,0,0,1.54422535211,0.7906,0
2006,2000,40,91,41,93,57,6,26,63,mir,6,0,0,20.5385483871,0.0,0
2006,2000,35,99,71,306,30,111,28,73,make,12,0,0,3.07503267974,0.9947,1
2006,2000,45,77,87,211,29,58,9,92,lay,8,0,0,3.45502369668,0.0516,1
2006,2000,46,78,83,214,38,49,8,83,could,5,0,0,2.88663551402,0.91,0
2006,2000,76,140,108,319,45,89,35,127,face,13,0,0,4.95780564263,0.9837,0
2006,2000,63,124,100,234,56,31,29,116,long,15,0,0,4.54957264957,0.7003,0
2006,2000,20,49,23,60,38,1,12,34,para,6,0,0,3.22393939394,0.6597,0
2006,2000,127,377,170,664,242,78,74,206,wit,88,1,2,10.9408433735,0.5267,1
2006,2000,52,98,55,106,55,6,18,68,la,10,0,0,7.14731132075,-0.0516,0
2006,2000,87,132,127,305,54,53,25,154,bridg,12,0,0,6.21803278689,0.9601,0
2006,2000,48,104,80,217,55,44,18,85,thing,8,0,0,2.93211981567,0.9813,0
2006,2000,17,21,28,39,8,5,9,31,last,3,0,0,4.63448717949,-0.4215,0
2006,2000,88,102,126,205,54,36,18,137,like,2,1,1,6.19585365854,-0.25,0
2006,2000,36,64,65,155,25,54,14,70,love,18,0,0,2.46903225806,0.9982,0
2006,2000,73,321,112,509,107,110,72,131,london,48,1,29,7.19693516699,-0.9908,1
2006,2000,64,164,111,441,77,137,32,120,give,17,0,0,6.20088435374,0.9841,0
2006,2000,163,317,226,677,179,130,39,266,get,17,1,34,11.9163367799,-0.9987,1
2006,2000,133,236,186,626,103,183,40,212,get,12,0,0,10.4961661342,0.8625,1
2006,2000,60,132,97,322,44,109,19,102,left,12,0,0,4.38788819876,-0.5574,1
2006,2000,69,96,107,256,30,70,10,114,love,13,0,0,4.3446875,0.9938,0
2006,2000,46,111,79,196,59,32,7,89,one,20,0,0,3.27816326531,0.9729,0
2006,2000,61,139,95,344,54,97,27,109,caus,6,0,0,4.77895348837,0.9899,0
2006,2000,114,246,166,717,127,159,44,201,say,15,0,0,11.3679497908,0.9573,1
2006,2000,34,80,64,196,27,62,9,68,know,10,0,0,2.01387755102,0.7184,0
2006,2000,47,60,82,129,39,20,9,86,day,3,0,0,4.61666666667,0.9618,0
2006,2000,36,86,57,165,44,48,4,63,walk,6,0,0,2.03545454545,0.9735,0
2006,2000,47,187,79,379,60,117,26,86,love,25,0,0,4.10757255937,0.9989,1
2006,2000,64,136,113,374,60,59,29,126,still,12,1,2,5.40540106952,0.7506,0
2006,2000,64,157,69,174,94,9,43,96,un,11,0,0,4.91210953347,-0.0772,0
2006,2000,68,108,108,256,52,71,13,110,road,6,0,0,4.1603125,-0.7783,0
2007,2000,27,79,50,162,45,50,1,51,gotta,9,0,0,1.24481481481,-0.6124,0
2007,2000,76,231,117,492,112,69,34,137,like,22,1,1,7.05577235772,0.991,1
2007,2000,79,372,114,561,245,54,28,131,like,70,1,2,8.08543672014,0.9994,1
2007,2000,82,345,122,600,160,124,38,147,fight,30,0,0,9.001,0.9678,1
2007,2000,63,121,108,278,61,61,18,116,would,7,1,3,4.40374100719,-0.9862,0
2007,2000,31,40,61,170,20,49,3,63,time,3,0,0,1.90294117647,0.8442,0
2007,2000,27,76,50,146,23,31,12,51,oh,18,0,0,1.26191780822,0.8481,0
2007,2000,38,55,54,88,29,9,17,62,flesh,4,0,0,4.28363636364,-0.9893,0
2007,2000,117,274,165,603,105,153,61,187,like,10,1,2,9.76936981758,0.9968,1
2007,2000,40,83,79,241,34,85,9,86,know,5,0,0,3.30078838174,0.7717,0
2007,2000,70,134,109,256,80,45,14,126,ah,48,0,0,4.8978125,0.4404,0
2007,2000,39,69,71,193,37,56,6,76,love,8,0,0,2.56663212435,0.9942,0
